dir_rel,file_count,total_size_bytes,total_size_mb
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101617_O1C9/sequences/01-double-engine,4,5914,0.01
tools/codex/runs/20260305_092736_F9A0/A_core/LOGS,3,5908,0.01
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101046_A08H/sequences/03-hitech-os,4,5888,0.01
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101451_QFH3/sequences/03-hitech-os,4,5888,0.01
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101617_O1C9/sequences/03-hitech-os,4,5888,0.01
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101046_A08H/sequences/04-valuation,4,5862,0.01
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101451_QFH3/sequences/04-valuation,4,5862,0.01
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101617_O1C9/sequences/04-valuation,4,5862,0.01
tools/codex/runs/20260305_092736_F9A0/Z_aggregator/LOGS,6,5855,0.01
tools/codex/worktrees/A_core/factory/shared/01 Prompt_Packs/01 En_bruto,1,5813,0.01
tools/codex/worktrees/B_tooling/factory/shared/01 Prompt_Packs/01 En_bruto,1,5813,0.01
tools/codex/worktrees/C_features/factory/shared/01 Prompt_Packs/01 En_bruto,1,5813,0.01
tools/codex/worktrees/D_validation/factory/shared/01 Prompt_Packs/01 En_bruto,1,5813,0.01
tools/codex/worktrees/Z_aggregator/factory/shared/01 Prompt_Packs/01 En_bruto,1,5813,0.01
_attic/docs_dump/_root_archive/20260301_014802/factory/shared/01 Prompt_Packs/01 En_bruto,1,5813,0.01
tools/codex/worktrees/A_core/packages/ui-kit/src/styles,1,5812,0.01
tools/codex/worktrees/C_features/packages/ui-kit/src/styles,1,5812,0.01
tools/codex/worktrees/D_validation/packages/ui-kit/src/styles,1,5812,0.01
tools/codex/worktrees/Z_aggregator/packages/ui-kit/src/styles,1,5812,0.01
tools/codex/runs/20260305_092736_F9A0/C_features/LOGS,3,5804,0.01
tools/codex/prompts/RUN_PHASE1_EXTRACT_005,5,5709,0.01
tools/codex/prompts/RUN_PHASE1_EXTRACT_006,5,5709,0.01
tools/codex/prompts/RUN_PHASE1_EXTRACT_007,5,5709,0.01
tools/codex/runs/{{RUN_ID}}/UNICODEX/FILES/tools/ui_map/_logs/local_run4,1,5708,0.01
tools/ui_map/_logs/local_run4,1,5708,0.01
tools/codex/runs/20260228_1,2,5678,0.01
tools/codex/prompts/20260228_1,5,5677,0.01
tools/codex/prompts/20260228_2,5,5677,0.01
docs/govos,3,5666,0.01
tools/codex/worktrees/A_core/docs/govos,3,5666,0.01
tools/codex/worktrees/B_tooling/docs/govos,3,5666,0.01
tools/codex/worktrees/C_features/docs/govos,3,5666,0.01
tools/codex/worktrees/D_validation/docs/govos,3,5666,0.01
tools/codex/worktrees/Z_aggregator/docs/govos,3,5666,0.01
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/docs/govos,3,5666,0.01
packages/ui-kit/src/components/premium/overlays,1,5629,0.01
docs/knowledge/codex_chats/export_20260304_152156/_tools,1,5605,0.01
tools/codex/runs/20260228_183257_093E/B_tooling/FILES/packages/ui-kit/src/components/layout,3,5569,0.01
tools/codex/worktrees/D_validation/tools/hos/quality/governance,2,5561,0.01
tools/ui_map/_logs/20260304_135834,1,5412,0.01
tools/ui_map/_logs/20260304_140028,1,5412,0.01
tools/ui_map/_logs/20260304_140158,1,5412,0.01
tools/ui_map/_logs/20260304_193248,1,5412,0.01
docs/constitution/tables,5,5372,0.01
tools/codex/runs/{{RUN_ID}}/UNICODEX/FILES/tools/ui_map/_logs/20260302_140400,1,5364,0.01
tools/ui_map/_logs/20260302_140400,1,5364,0.01
tools/ui_map/_logs/20260302_151314,1,5364,0.01
tools/codex/worktrees/Z_aggregator/packages/contracts/tests/guards,3,5362,0.01
docs/dispatcher,2,5312,0.01
tools/codex/worktrees/A_core/docs/dispatcher,2,5312,0.01
tools/codex/worktrees/B_tooling/docs/dispatcher,2,5312,0.01
tools/codex/worktrees/C_features/docs/dispatcher,2,5312,0.01
tools/codex/worktrees/D_validation/docs/dispatcher,2,5312,0.01
tools/codex/worktrees/Z_aggregator/docs/dispatcher,2,5312,0.01
tools/codex/worktrees/C_features/tools/codex/runs/20260304_061005_61C9/C_features/FILES/apps/keystone/components/pitch-engine/director,1,5269,0.01
tools/codex/worktrees/C_features/apps/keystone/components/pitch-engine/director,1,5268,0.01
docs/infra/cloudflare,3,5221,0.0
tools/codex/worktrees/Z_aggregator/apps/keystone/tests,5,5194,0.0
tools/codex/runs/20260228_164549_2F73/B_tooling/FILES/packages/ui-kit/src/components/layout,3,5183,0.0
tools/codex/runs/{{RUN_ID}}/UNICODEX/FILES/tools/ui_map/_logs/local_run,1,5146,0.0
tools/ui_map/_logs/local_run,1,5146,0.0
packages/contracts/schemas/generated,8,5129,0.0
tools/codex/worktrees/A_core/packages/contracts/schemas/generated,8,5129,0.0
tools/codex/worktrees/B_tooling/packages/contracts/schemas/generated,8,5129,0.0
tools/codex/worktrees/C_features/packages/contracts/schemas/generated,8,5129,0.0
tools/codex/worktrees/D_validation/packages/contracts/schemas/generated,8,5129,0.0
tools/codex/worktrees/Z_aggregator/packages/contracts/schemas/generated,8,5129,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/packages/contracts/schemas/generated,8,5129,0.0
tools/codex/runs/20260301_011534_EF0A/C_features/FILES/packages/contracts/src/fixtures,1,5120,0.0
apps/keystone/components/pitch/route-index,3,5112,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000001/Z_integrator,5,5109,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000002/Z_integrator,5,5109,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/ci_factory_local_001/Z_integrator,5,4945,0.0
tools/codex/worktrees/A_core/apps/keystone/tests,5,4934,0.0
tools/codex/worktrees/C_features/apps/keystone/tests,5,4934,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000003/Z_integrator,5,4929,0.0
tools/codex/runs/20260301_011534_EF0A/Z_aggregator/FILES,2,4928,0.0
tools/codex/worktrees/B_tooling/tools/codex/runs/20260304_061005_61C9/B_tooling/FILES,1,4908,0.0
tools/codex/runs/factory_smoke_diff_20260301_000001/Z_integrator,5,4881,0.0
tools/hos/_core/tests,5,4874,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/factory_smoke_test_20260218_000000_001/Z_integrator,5,4817,0.0
tools/codex/worktrees/B_tooling/tools/codex/runs/20260304_061005_61C9/B_tooling/self_dod,1,4781,0.0
tools/codex/runs/factory_smoke_diff_20260301_000001/attestations,3,4696,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000001/attestations,3,4696,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000002/attestations,3,4696,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000003/attestations,3,4696,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_061005_61C9/C_features/FILES/apps/keystone/components/pitch-engine/hooks,3,4687,0.0
tools/codex/worktrees/C_features/apps/keystone/components/pitch-engine/hooks,3,4684,0.0
tools/codex/runs/20260304_174651_DBC8/Z_aggregator/LOGS,5,4626,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_080740_YFGZ/player,4,4568,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101016_MHER/player,4,4568,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101046_A08H/player,4,4568,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101451_QFH3/player,4,4568,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101617_O1C9/player,4,4568,0.0
artifacts/keystone-pitch-engine/programs/player-test/20260304_030303_CCCC/player,4,4507,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/factory_smoke_test_20260218_000000_001/attestations,3,4438,0.0
tools/hos/ui/controls/templates/toggle,5,4404,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000003,2,4402,0.0
tools/codex/runs/factory_smoke_diff_20260301_000001,2,4384,0.0
tools/codex/_triage/diag/DIAG_20260227_003337/meta,8,4371,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000001,2,4364,0.0
tools/codex/runs/factory_smoke_test_debug_20260301_000002,2,4364,0.0
_backup_closeout_20260301_071103/docs_constitution/tables,4,4290,0.0
_backup_constitution_20260301_070024/constitution/tables,4,4290,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_080740_YFGZ/sequences/02-industrial-flow,4,4271,0.0
tools/codex/runs/manual_20260301_212235/_queue/rework/inbox,1,4252,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_080740_YFGZ/sequences/01-double-engine,4,4247,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101016_MHER/sequences/02-industrial-flow,4,4225,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_080740_YFGZ/sequences/03-hitech-os,4,4221,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101016_MHER/sequences/01-double-engine,4,4201,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_080740_YFGZ/sequences/04-valuation,4,4195,0.0
packages/ui-kit/src/components/overlays,2,4181,0.0
tools/codex/worktrees/A_core/packages/ui-kit/src/components/overlays,2,4181,0.0
tools/codex/worktrees/B_tooling/packages/ui-kit/src/components/overlays,2,4181,0.0
tools/codex/worktrees/C_features/packages/ui-kit/src/components/overlays,2,4181,0.0
tools/codex/worktrees/D_validation/packages/ui-kit/src/components/overlays,2,4181,0.0
tools/codex/worktrees/Z_aggregator/packages/ui-kit/src/components/overlays,2,4181,0.0
tools/codex/worktrees/B_tooling/tools/codex/runs/20260304_061005_61C9/B_tooling/FILES/tools/hos/quality/dod/autofix,4,4180,0.0
tools/codex/worktrees/B_tooling/tools/hos/quality/dod/autofix,4,4176,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101016_MHER/sequences/03-hitech-os,4,4175,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/ci_factory_local_001/attestations,3,4171,0.0
artifacts/keystone-pitch-engine/programs/hitech-pitch/20260304_101016_MHER/sequences/04-valuation,4,4149,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_061005_61C9/C_features/FILES/apps/keystone/lib/scene-studio,1,4145,0.0
tools/codex/worktrees/C_features/apps/keystone/lib/scene-studio,1,4144,0.0
tools/_local/ui_scaffold/controls/DemoToggle,5,4064,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_061005_61C9/C_features/self_dod,1,4053,0.0
packages/ui-kit/src/lib,5,4042,0.0
tools/codex/worktrees/A_core/packages/ui-kit/src/lib,5,4042,0.0
tools/codex/worktrees/B_tooling/packages/ui-kit/src/lib,5,4042,0.0
tools/codex/worktrees/C_features/packages/ui-kit/src/lib,5,4042,0.0
tools/codex/worktrees/D_validation/packages/ui-kit/src/lib,5,4042,0.0
tools/codex/worktrees/Z_aggregator/packages/ui-kit/src/lib,5,4042,0.0
tools/codex/runs/20260228_164549_2F73/D_validation/FILES/packages/contracts/tests/layers,1,3985,0.0
tools/codex/worktrees/A_core/tools/codex/runs/20260304_061005_61C9/A_core/FILES/apps/keystone/lib/pitch-engine/presets,7,3983,0.0
tools/codex/worktrees/A_core/apps/keystone/lib/pitch-engine/presets,7,3976,0.0
tools/codex/worktrees/A_core/tools/codex/runs/20260304_061005_61C9/A_core/FILES/apps/keystone/lib/pitch-engine/shared,2,3913,0.0
tools/codex/worktrees/A_core/apps/keystone/lib/pitch-engine/shared,2,3911,0.0
services/core-api/scripts,1,3866,0.0
tools/codex/worktrees/A_core/services/core-api/scripts,1,3866,0.0
tools/codex/worktrees/B_tooling/services/core-api/scripts,1,3866,0.0
tools/codex/worktrees/C_features/services/core-api/scripts,1,3866,0.0
tools/codex/worktrees/D_validation/services/core-api/scripts,1,3866,0.0
tools/codex/worktrees/Z_aggregator/services/core-api/scripts,1,3866,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/services/core-api/scripts,1,3866,0.0
tools/codex/worktrees/A_worker,11,3781,0.0
tools/codex/runs/20260228_022339_6C65,2,3764,0.0
tools/codex/worktrees/B_worker,11,3761,0.0
apps/keystone/components/pitch/view-model,2,3758,0.0
apps/keystone/components/pitch/nav,3,3754,0.0
services/ai-agent/tests,3,3728,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/services/ai-agent/tests,3,3728,0.0
tools/codex/worktrees/A_core/services/ai-agent/tests,3,3725,0.0
tools/codex/worktrees/B_tooling/services/ai-agent/tests,3,3725,0.0
tools/codex/worktrees/C_features/services/ai-agent/tests,3,3725,0.0
tools/codex/worktrees/D_validation/services/ai-agent/tests,3,3725,0.0
tools/codex/worktrees/Z_aggregator/services/ai-agent/tests,3,3725,0.0
tools/codex/worktrees/A_core/tools/codex/runs/20260304_061005_61C9/A_core/self_dod,1,3702,0.0
tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/tests,2,3693,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone/tests,2,3693,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_061005_61C9/C_features/FILES/apps/keystone/components/scene-studio,3,3658,0.0
tools/codex/worktrees/C_features/apps/keystone/components/scene-studio,3,3655,0.0
tools/codex/worktrees/A_core/tools/ops/tests,1,3637,0.0
tools/codex/worktrees/B_tooling/tools/ops/tests,1,3637,0.0
tools/codex/worktrees/C_features/tools/ops/tests,1,3637,0.0
tools/codex/worktrees/D_validation/tools/ops/tests,1,3637,0.0
tools/codex/worktrees/Z_aggregator/tools/ops/tests,1,3637,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/ops/tests,1,3637,0.0
tools/ops/tests,1,3637,0.0
tools/codex/runs/20260228_1/_debug,4,3619,0.0
tools/codex/B_tooling/RUN_20260226_180152,7,3543,0.0
tools/codex/B_tooling/RUN_20260226_180339,7,3543,0.0
tools/codex/B_tooling/RUN_20260226_180543,7,3543,0.0
tools/codex/B_tooling/RUN_20260226_180629,7,3543,0.0
tools/codex/B_tooling/RUN_20260226_180800,7,3543,0.0
tools/codex/runs/{{RUN_ID}}/UNICODEX/FILES/tools/hos/launcher,1,3499,0.0
tools/hos/ui/controls/templates/dropdown,5,3478,0.0
docs/constitution/tables/_schema,2,3440,0.0
tools/hos/data/scenarios,6,3421,0.0
tools/codex/worktrees/C_worker,10,3416,0.0
tools/codex/worktrees/D_worker,10,3416,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/apps/web/src,3,3403,0.0
tools/codex/worktrees/A_core/apps/web/src,3,3400,0.0
tools/codex/worktrees/C_features/apps/web/src,3,3400,0.0
tools/codex/worktrees/D_validation/apps/web/src,3,3400,0.0
tools/codex/worktrees/Z_aggregator/apps/web/src,3,3400,0.0
tools/codex/runs/manual_20260301_212235/A_core/LOGS,1,3396,0.0
tools/codex/runs/20260301_001517_5EE0/D_validation/FILES/apps/keystone/tests,1,3392,0.0
tools/codex/runs/20260301_010535_E0B1/D_validation/FILES/apps/keystone/tests,1,3392,0.0
_install,1,3385,0.0
tools/_local/ui_scaffold/components/DemoGlassCard,5,3325,0.0
tools/codex/worktrees/D_validation/apps/keystone,7,3318,0.0
tools/codex/worktrees/A_core/tools/codex/runs/20260304_061005_61C9/A_core/FILES/docs/quality,1,3313,0.0
tools/codex/worktrees/A_core/docs/quality,1,3312,0.0
tools/codex/runs/ci_factory_local_fix2/logs,1,3220,0.0
tools/codex/runs/ci_factory_local_fix3/logs,1,3220,0.0
tools/codex/runs/ci_factory_local_fix4/logs,1,3220,0.0
tools/codex/runs/ci_factory_local_fix5/logs,1,3220,0.0
tools/codex/runs/ci_factory_local_2/logs,1,3217,0.0
tools/codex/runs/ci_factory_local_1/logs,1,3216,0.0
tools/codex/runs/{{RUN_ID}}/UNICODEX/FILES/tools/ui_map/_logs/local_run3,1,3197,0.0
tools/hos/ui/controls,2,3197,0.0
tools/ui_map/_logs/local_run3,1,3197,0.0
artifacts/keystone-pitch-engine/programs/triage-test/20260304_020202_BBBB/sequences/01-double-engine,2,3163,0.0
tools/hos/ui/controls/templates/slider,5,3153,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/ci_factory_local_001/logs,1,3143,0.0
tools/hos/doctor,2,3131,0.0
tools/codex/worktrees/A_core/tools/codex/runs/20260304_061005_61C9/A_core/FILES/docs/design/pitch-engine/contracts,2,3116,0.0
tools/codex/worktrees/A_core/docs/design/pitch-engine/contracts,2,3114,0.0
tools/codex/worktrees/D_validation/artifacts/keystone-pitch-engine,1,3096,0.0
tools/codex/runs/20260305_092736_F9A0/_queue/rework/state,1,3077,0.0
tools/codex/runs/20260301_011534_EF0A/_debug,1,3036,0.0
tools/codex/runs/20260228_2/_debug,3,2964,0.0
_backup_closeout_20260301_071103/docs_constitution/tables/_schema,1,2961,0.0
_backup_constitution_20260301_070024/constitution/tables/_schema,1,2961,0.0
tools/codex/guards/tests,1,2959,0.0
tools/codex/worktrees/A_core/tools/codex/guards/tests,1,2959,0.0
tools/codex/worktrees/B_tooling/tools/codex/guards/tests,1,2959,0.0
tools/codex/worktrees/C_features/tools/codex/guards/tests,1,2959,0.0
tools/codex/worktrees/D_validation/tools/codex/guards/tests,1,2959,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/guards/tests,1,2959,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/codex/guards/tests,1,2959,0.0
docs/design/layers,1,2949,0.0
apps/keystone/app/pitch/02-industrial-flow,1,2925,0.0
tools/codex/runs/20260228_022339_6C65/logs,1,2863,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_061005_61C9/C_features/FILES/apps/keystone/app/api/pitch-engine/programs,1,2861,0.0
tools/codex/worktrees/C_features/apps/keystone/app/api/pitch-engine/programs,1,2860,0.0
tools/codex/runs/20260305_092736_F9A0/C_features/FILES/packages/ui-kit/src/kpi/scoring,1,2859,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260305_092736_F9A0/C_features/FILES/packages/ui-kit/src/kpi/scoring,1,2859,0.0
tools/codex/runs/20260228_1/logs,1,2853,0.0
tools/codex/runs/20260228_2/logs,1,2853,0.0
docs/ui,1,2832,0.0
tools/codex/runs/20260304_174651_DBC8/B_tooling/FILES/apps/keystone,1,2820,0.0
tools/codex/worktrees/B_tooling/tools/codex/runs/20260304_174651_DBC8/B_tooling/FILES/apps/keystone,1,2820,0.0
tools/codex/runs/20260305_092736_F9A0/A_core/FILES/packages/ui-kit/src/luxury/semantics,1,2815,0.0
tools/codex/worktrees/A_core/tools/codex/runs/20260305_092736_F9A0/A_core/FILES/packages/ui-kit/src/luxury/semantics,1,2815,0.0
docs/codex-kernel/templates,5,2786,0.0
tools/codex/worktrees/A_core/docs/codex-kernel/templates,5,2786,0.0
tools/codex/worktrees/B_tooling/docs/codex-kernel/templates,5,2786,0.0
tools/codex/worktrees/C_features/docs/codex-kernel/templates,5,2786,0.0
tools/codex/worktrees/D_validation/docs/codex-kernel/templates,5,2786,0.0
tools/codex/worktrees/Z_aggregator/docs/codex-kernel/templates,5,2786,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/docs/codex-kernel/templates,5,2786,0.0
tools/codex/templates/factory,12,2766,0.0
tools/codex/runs/preflight_contract_check_20260301/logs,1,2747,0.0
tools/codex/runs/20260305_092736_F9A0/C_features/FILES/packages/ui-kit/src/kpi/a11y,1,2739,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260305_092736_F9A0/C_features/FILES/packages/ui-kit/src/kpi/a11y,1,2739,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_061005_61C9/C_features/FILES/apps/keystone/components/pitch-engine/support,1,2738,0.0
tools/codex/worktrees/C_features/apps/keystone/components/pitch-engine/support,1,2737,0.0
packages/ui-kit/src/components/feedback,4,2718,0.0
tools/codex/worktrees/A_core/packages/ui-kit/src/components/feedback,4,2718,0.0
tools/codex/worktrees/B_tooling/packages/ui-kit/src/components/feedback,4,2718,0.0
tools/codex/worktrees/C_features/packages/ui-kit/src/components/feedback,4,2718,0.0
tools/codex/worktrees/D_validation/packages/ui-kit/src/components/feedback,4,2718,0.0
tools/codex/worktrees/Z_aggregator/packages/ui-kit/src/components/feedback,4,2718,0.0
tools/_local/visual/_capture_tmp,2,2718,0.0
tools/codex/worktrees/B_tooling/tools/codex/runs/20260304_061005_61C9/B_tooling/FILES/apps/keystone,1,2715,0.0
tools/codex/C_features/RUN_20260226_180152,7,2706,0.0
tools/codex/C_features/RUN_20260226_180339,7,2706,0.0
tools/codex/C_features/RUN_20260226_180543,7,2706,0.0
tools/codex/C_features/RUN_20260226_180629,7,2706,0.0
tools/codex/C_features/RUN_20260226_180800,7,2706,0.0
tools/codex/runs/20260301_010535_E0B1/D_validation/FILES/apps/keystone/app/pitch/05-inventory-foundation,1,2683,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/20260304_174651_DBC8/Z_aggregator/LOGS,4,2682,0.0
tools/codex/Z_aggregator/RUN_20260223_191411/FILES,1,2671,0.0
tools/codex/runs/20260304_174651_DBC8/C_features/FILES/apps/keystone/components/pitch,1,2641,0.0
tools/codex/worktrees/C_features/tools/codex/runs/20260304_174651_DBC8/C_features/FILES/apps/keystone/components/pitch,1,2641,0.0
tools/codex/runs/20260304_174651_DBC8/C_features/LOGS,2,2614,0.0
services/ai-agent/scripts,1,2602,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/services/ai-agent/scripts,1,2602,0.0
tools/codex/worktrees/A_core/services/ai-agent/scripts,1,2601,0.0
tools/codex/worktrees/B_tooling/services/ai-agent/scripts,1,2601,0.0
tools/codex/worktrees/C_features/services/ai-agent/scripts,1,2601,0.0
tools/codex/worktrees/D_validation/services/ai-agent/scripts,1,2601,0.0
tools/codex/worktrees/Z_aggregator/services/ai-agent/scripts,1,2601,0.0
tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone,3,2578,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/20260304_174651_DBC8/Z_aggregator/FILES/apps/keystone,3,2578,0.0
tools/codex/runs/{{RUN_ID}}/UNICODEX/FILES/tools/ui_map/_logs/local_run2,1,2571,0.0
tools/ui_map/_logs/local_run2,1,2571,0.0
tools/codex/runs/20260304_174651_DBC8/A_core/LOGS,2,2554,0.0
docs/govos/schemas,3,2536,0.0
tools/codex/worktrees/A_core/docs/govos/schemas,3,2536,0.0
tools/codex/worktrees/B_tooling/docs/govos/schemas,3,2536,0.0
tools/codex/worktrees/C_features/docs/govos/schemas,3,2536,0.0
tools/codex/worktrees/D_validation/docs/govos/schemas,3,2536,0.0
tools/codex/worktrees/Z_aggregator/docs/govos/schemas,3,2536,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/docs/govos/schemas,3,2536,0.0
tools/codex/shared,1,2535,0.0
tools/codex/runs/20260228_011227_0VEI,2,2506,0.0
tools/codex/runs/{{RUN_ID}}/UNICODEX/FILES/tools/ui_map/_logs/local_run5,1,2493,0.0
tools/ui_map/_logs/local_run5,1,2493,0.0
packages/ui-kit/src/components,4,2474,0.0
tools/codex/worktrees/A_core/packages/ui-kit/src/components,4,2474,0.0
tools/codex/worktrees/B_tooling/packages/ui-kit/src/components,4,2474,0.0
tools/codex/worktrees/C_features/packages/ui-kit/src/components,4,2474,0.0
tools/codex/worktrees/D_validation/packages/ui-kit/src/components,4,2474,0.0
tools/codex/worktrees/Z_aggregator/packages/ui-kit/src/components,4,2474,0.0
tools/codex/worktrees/A_core/docs/ui,1,2472,0.0
tools/codex/worktrees/B_tooling/docs/ui,1,2472,0.0
tools/codex/worktrees/C_features/docs/ui,1,2472,0.0
tools/codex/worktrees/D_validation/docs/ui,1,2472,0.0
tools/codex/worktrees/Z_aggregator/docs/ui,1,2472,0.0
tools/codex/runs/{{RUN_ID}}/UNICODEX/FILES/tools/ui_map/tests,4,2447,0.0
tools/ui_map/_all_py_onebutton/tests,4,2447,0.0
apps/web/src/pages,2,2443,0.0
tools/codex/Z_aggregator/RUN_20260223_194115_e7cc47,1,2409,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/apps/web/src/pages,2,2403,0.0
tools/codex/worktrees/A_core/apps/web/src/pages,2,2401,0.0
tools/codex/worktrees/C_features/apps/web/src/pages,2,2401,0.0
tools/codex/worktrees/D_validation/apps/web/src/pages,2,2401,0.0
tools/codex/worktrees/Z_aggregator/apps/web/src/pages,2,2401,0.0
tools/codex/runs/20260301_010535_E0B1/D_validation/FILES/apps/keystone/app/pitch/06-shipments-receiving,1,2386,0.0
tools/codex/worktrees/Z_aggregator/tools/codex/runs/20260305_092736_F9A0/Z_aggregator/LOGS,4,2363,0.0
tools/codex/worktrees/A_core/packages/ui-kit,4,2352,0.0
tools/codex/worktrees/C_features/packages/ui-kit,4,2352,0.0
tools/codex/worktrees/A_core/factory/01 Mirror/docs,1,2342,0.0
tools/codex/worktrees/B_tooling/factory/01 Mirror/docs,1,2342,0.0
tools/codex/worktrees/C_features/factory/01 Mirror/docs,1,2342,0.0
tools/codex/worktrees/D_validation/factory/01 Mirror/docs,1,2342,0.0
tools/codex/worktrees/Z_aggregator/factory/01 Mirror/docs,1,2342,0.0
tools/codex/worktrees/B_tooling/packages/ui-kit/src/components/premium/layout,3,2335,0.0
tools/codex/D_validation/RUN_20260226_180543/FILES/tools/meta/wrappers,1,2324,0.0
tools/codex/D_validation/RUN_20260226_180629/FILES/tools/meta/wrappers,1,2324,0.0
tools/codex/D_validation/RUN_20260226_180800/FILES/tools/meta/wrappers,1,2324,0.0
tools/codex/worktrees/A_core/tools/meta/wrappers,1,2324,0.0
tools/codex/worktrees/B_tooling/tools/meta/wrappers,1,2324,0.0
tools/codex/worktrees/C_features/tools/meta/wrappers,1,2324,0.0
tools/codex/worktrees/D_validation/tools/meta/wrappers,1,2324,0.0
tools/codex/worktrees/Z_aggregator/tools/meta/wrappers,1,2324,0.0
tools/codex/Z_aggregator/RUN_20260226_180543/FILES/tools/meta/wrappers,1,2324,0.0
tools/codex/Z_aggregator/RUN_20260226_180629/FILES/tools/meta/wrappers,1,2324,0.0
tools/codex/Z_aggregator/RUN_20260226_180800/FILES/tools/meta/wrappers,1,2324,0.0
tools/codex/_triage/snapshots/SNAP_20260226_1/BEFORE/tools/meta/wrappers,1,2324,0.0
tools/meta/wrappers,1,2324,0.0
artifacts/ui-improvement-reports,2,2306,0.0
tools/codex/runs/factory_smoke_20260304_212807_4d993bdd_001/A_worker,11,2306,0.0
tools/codex/runs/factory_smoke_20260304_212807_4d993bdd_001/B_worker,11,2306,0.0
tools/codex/runs/factory_smoke_20260304_212807_4d993bdd_001/C_worker,11,2306,0.0
tools/codex/runs/factory_smoke_20260304_212807_4d993bdd_001/D_worker,11,2306,0.0
tools/codex/runs/factory_smoke_20260304_213135_6f06e517_001/A_worker,11,2306,0.0
tools/codex/runs/factory_smoke_20260304_213135_6f06e517_001/B_worker,11,2306,0.0
tools/codex/runs/factory_smoke_20260304_213135_6f06e517_001/C_worker,11,2306,0.0
tools/codex/runs/factory_smoke_20260304_213135_6f06e517_001/D_worker,11,2306,0.0
tools/codex/runs/factory_smoke_20260304_214351_bd91c028_001/A_worker,11,2306,0.0
tools/codex/runs/factory_smoke_20260304_214351_bd91c028_001/B_worker,11,2306,0.0
tools/codex/runs/factory_smoke_20260304_214351_bd91c028_001/C_worker,11,2306,0.0
