file,surface,route,ext,has_fuji_ref,has_background,has_z_index,has_isolation,has_backdrop
shared/licensing/license-types.ts,shared,,.ts,False,False,False,False,False
shared/licensing/local-license-store.ts,shared,,.ts,False,False,False,False,False
shared/licensing/plan-catalog.ts,shared,,.ts,False,False,False,False,False
shared/licensing/signed-license-types.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/prismaChartAdapters.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/prismaChartAtlas.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/prismaChartContracts.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/prismaChartFlags.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/prismaChartFormatters.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/prismaChartIntentDictionary.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/prismaChartMocks.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/prismaChartOptions.ts,shared,,.ts,False,True,False,False,True
shared/prisma-charts/prismaChartQuality.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/prismaChartRegistry.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/prismaChartTheme.ts,shared,,.ts,False,True,False,False,False
shared/prisma-charts/prismaChartThemes.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/prismaChartTokens.ts,shared,,.ts,False,True,False,False,False
shared/prisma-charts/PrismaEChart.tsx,shared,,.tsx,False,False,False,False,False
shared/prisma-charts/prismaEchartsLoader.ts,shared,,.ts,False,False,False,False,False
shared/runtime/device-identity.ts,shared,,.ts,False,False,False,False,False
shared/runtime/index.ts,shared,,.ts,False,False,False,False,False
shared/runtime/runtime-context-resolver.ts,shared,,.ts,False,False,False,False,False
shared/runtime/runtime-context-types.ts,shared,,.ts,False,False,False,False,False
shared/runtime/runtime-context-validator.ts,shared,,.ts,False,False,False,False,False
shared/runtime/runtime-paths.ts,shared,,.ts,False,False,False,False,False
shared/twin-kernel/src/index.ts,shared,,.ts,False,False,False,False,False
shared/twin-kernel/src/data/twin-capability-manifest.ts,shared,,.ts,False,False,False,False,False
shared/twin-kernel/src/data/twin-parity-matrix.ts,shared,,.ts,False,False,False,False,False
shared/twin-kernel/src/runtime/module-registry.ts,shared,,.ts,False,False,False,False,False
shared/twin-kernel/src/runtime/twin-capability-registry.ts,shared,,.ts,False,False,False,False,False
shared/twin-kernel/src/sync/catalog-delta.ts,shared,,.ts,False,False,False,False,False
shared/twin-kernel/src/sync/events.ts,shared,,.ts,False,False,False,False,False
shared/twin-kernel/src/sync/twin-capability-events.ts,shared,,.ts,False,False,False,False,False
shared/twin-kernel/src/types/capability.ts,shared,,.ts,False,False,False,False,False
shared/twin-kernel/src/types/module.ts,shared,,.ts,False,False,False,False,False
shared/twin-kernel/src/validation/twin-capability-validator.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/passports/mobile.action-inbox-priority-stack.passport.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/passports/mobile.confidence-meter-bands.passport.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/passports/mobile.freshness-beacon-grid.passport.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/passports/mobile.health-radar-compact.passport.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/passports/mobile.incident-spark-cards.passport.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/passports/mobile.owner-pulse-timeline.passport.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/passports/ops.operational-density-heatmap.passport.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/passports/passportShared.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/passports/pc.causal-flow-ribbon.passport.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/passports/pc.decision-ledger-timeline.passport.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/passports/pc.financial-operational-waterfall.passport.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/passports/pc.inventory-risk-treemap.passport.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/passports/pc.operational-density-field.passport.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/passports/pc.service-dependency-graph.passport.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/passports/pc.sync-command-lifecycle-timeline.passport.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/passports/pc.tablet-catalog-freshness-grid.passport.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/passports/tablet.shift-pulse-strip.passport.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/passports/tablet.sync-outbox-status-matrix.passport.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/recipes/bandsRecipe.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/recipes/densityRecipe.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/recipes/flowRecipe.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/recipes/index.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/recipes/matrixRecipe.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/recipes/networkRecipe.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/recipes/radarRecipe.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/recipes/recipeTypes.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/recipes/ringsRecipe.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/recipes/sparksRecipe.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/recipes/stackRecipe.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/recipes/stripRecipe.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/recipes/timelineRecipe.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/recipes/treemapRecipe.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/recipes/waterfallRecipe.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/state-gallery/index.ts,shared,,.ts,False,False,False,False,False
shared/prisma-charts/state-gallery/prismaChartStates.ts,shared,,.ts,False,False,False,False,False
quality/bin/prisma-quality.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/automation-catalog.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/checksums.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/command-runner.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/console-summary.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/customer-assurance.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/decision-engine.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/environment-snapshot.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/evidence-writer.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/gate-normalizer.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/http-probe.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/kernel.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/output-validator.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/package-scripts.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/paths.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/phase-exit.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/profile-runner.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/redaction.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/report-writer.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/result-types.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/safe-json.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/scenario-runner.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/self-test.mjs,unknown,,.mjs,False,False,False,False,False
quality/core/severity.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/C1.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/C2.mjs,unknown,,.mjs,False,False,False,True,False
quality/gates/C3.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/C4.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/C5.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/C6.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/C7.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q0.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q1.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q11.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q13.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q14.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q15.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q16.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q17.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q18.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q19.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q2.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q20.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q21.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q22.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q23.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q24.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q25.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q26.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q27.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q28.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q29.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q3.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q30.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q31.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q4.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q5.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q6.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q7.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q8.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/Q9.mjs,unknown,,.mjs,False,False,False,False,False
quality/gates/_phase5_release_operator_readiness_common.mjs,unknown,,.mjs,False,False,False,False,False
quality/inspectors/destructive_command_scanner.mjs,unknown,,.mjs,False,False,False,False,False
quality/inspectors/generated_artifact_scanner.mjs,unknown,,.mjs,False,False,False,False,False
quality/inspectors/git_inspector.mjs,unknown,,.mjs,False,False,False,False,False
quality/inspectors/import_boundary_inspector.mjs,unknown,,.mjs,False,False,False,False,False
quality/inspectors/migration_inspector.mjs,unknown,,.mjs,False,False,False,False,False
quality/inspectors/observability_inspector.mjs,unknown,,.mjs,False,False,False,False,False
quality/inspectors/outbox_sync_inspector.mjs,unknown,,.mjs,False,False,False,False,False
quality/inspectors/package_script_inspector.mjs,unknown,,.mjs,False,False,False,False,False
quality/inspectors/prisma_schema_inspector.mjs,unknown,,.mjs,False,False,False,False,False
quality/inspectors/repo_inspector.mjs,unknown,,.mjs,False,False,False,False,False
quality/inspectors/secret_scanner.mjs,unknown,,.mjs,False,False,False,False,False
quality/inspectors/tool_availability_inspector.mjs,unknown,,.mjs,False,False,False,False,False
quality/tests/customer-assurance-smoke.mjs,unknown,,.mjs,False,False,False,False,False
quality/tests/quality-smoke.mjs,unknown,,.mjs,False,False,False,False,False
products/web/app/next-env.d.ts,unknown,,.ts,False,False,False,False,False
products/web/app/next.config.mjs,unknown,,.mjs,False,False,False,False,False
products/web/app/app/globals.css,unknown,,.css,False,True,True,True,True
products/web/app/app/layout.tsx,unknown,/app,.tsx,False,False,False,False,False
products/web/app/app/page.tsx,unknown,/app,.tsx,False,False,False,False,False
products/web/app/scripts/verify-surface-visual-governor-pilot11-eit-web-sober.mjs,unknown,,.mjs,False,False,False,False,True
products/web/app/tools/off-release-gate.mjs,unknown,,.mjs,False,False,False,False,False
products/web/app/src/components/EitLandingPage.tsx,unknown,,.tsx,False,False,False,False,False
products/web/app/src/lib/eit-site-model.ts,unknown,,.ts,False,False,False,False,False
products/web/app/app/surface-governor-public-sober/page.tsx,unknown,/app/surface-governor-public-sober,.tsx,False,True,False,False,False
products/web/app/app/surface-governor-public-sober/prisma-eit-public-sober-shell.module.css,unknown,,.css,False,True,True,True,False
products/tablet/app/next-env.d.ts,tablet,,.ts,False,False,False,False,False
products/tablet/app/next.config.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/app/error.tsx,tablet,,.tsx,False,False,False,False,False
products/tablet/app/app/globals.css,tablet,,.css,True,True,True,True,True
products/tablet/app/app/layout.tsx,tablet,/app,.tsx,False,False,False,False,False
products/tablet/app/app/not-found.tsx,tablet,,.tsx,False,False,False,False,False
products/tablet/app/app/page.tsx,tablet,/app,.tsx,True,True,False,False,False
products/tablet/app/app/prisma-tablet-light-premium-final.css,tablet,,.css,False,True,True,True,True
products/tablet/app/app/prisma-tablet-light-shell.module.css,tablet,,.css,True,True,True,True,True
products/tablet/app/prisma/seed.tablet-pos.ts,tablet,,.ts,False,False,False,False,False
products/tablet/app/scripts/tablet-db.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/scripts/tablet-runtime-gates.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/scripts/tablet-seed-catalog.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/scripts/verify-surface-visual-governor-fuji-visible-fix1.mjs,tablet,,.mjs,True,True,False,False,True
products/tablet/app/scripts/verify-surface-visual-governor-pilot05.mjs,tablet,,.mjs,True,True,False,False,True
products/tablet/app/scripts/verify-surface-visual-governor-pilot06-pos-gate.mjs,tablet,,.mjs,False,True,False,False,False
products/tablet/app/scripts/verify-surface-visual-governor-pilot07-pos-light-safe.mjs,tablet,,.mjs,True,True,False,False,True
products/tablet/app/scripts/verify-surface-visual-governor-pilot08-checkout-light-safe.mjs,tablet,,.mjs,True,True,False,False,True
products/tablet/app/tools/capture_prisma_visual_os_pos_golden_qa_00c.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/score_prisma_visual_os_pos_golden_qa_00c.mjs,tablet,,.mjs,False,False,False,False,True
products/tablet/app/tools/score_prisma_visual_os_pos_touch_binding_00b.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_pos_api_01b.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_pos_engine_01a.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_pos_events_reports_01d.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_pos_golden_flow_hold_carts_04g.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_pos_touch_only_actions_04h.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_pos_geometry_reset_260503_v03.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_pos_layout_containment_repair_260503.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_pos_visual_dom_binding_lock_260503_v02.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_background_atmospheric_v4.mjs,tablet,,.mjs,True,True,False,False,False
products/tablet/app/tools/verify_prisma_tablet_background_atmospheric_v5.mjs,tablet,,.mjs,True,True,True,False,False
products/tablet/app/tools/verify_prisma_tablet_background_liquid_operations_v6.mjs,tablet,,.mjs,True,True,True,False,False
products/tablet/app/tools/verify_prisma_tablet_background_storm_glass_v8.mjs,tablet,,.mjs,True,True,False,False,True
products/tablet/app/tools/verify_prisma_tablet_bg_asset_resolver_v11.mjs,tablet,,.mjs,False,True,False,False,False
products/tablet/app/tools/verify_prisma_tablet_bg_asset_resolver_v12.mjs,tablet,,.mjs,False,True,False,False,False
products/tablet/app/tools/verify_prisma_tablet_cart_engine_exports_260503.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_cart_engine_exports_260503_v02.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_catalog_edit_drawer_fix_01.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_checkout_finalization_31.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_ice_glass_cleanup_01.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_logo_injection_01.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_logo_transparent_asset_fix_01.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_packshot_engine_01.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_packshot_engine_02.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_packshot_engine_03.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_pos_checkout_shift_autofix_00s.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_pos_light_operational_00q.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_pos_real_checkout_flow_00r.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_sidebar_glass_cleanup_fix_01.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_sidebar_groups_order_fix_01.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_sidebar_premium_vender_fix_01.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_visionos_glass_pass_02.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_visual_controlled_00f_00i.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_tablet_visual_gallery_routes_01.mjs,tablet,,.mjs,False,True,False,False,False
products/tablet/app/tools/verify_prisma_visual_os_pos_golden_qa_00c.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_prisma_visual_os_pos_touch_binding_00b.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_03_canon_release_base_260502.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_03_pos_unificado.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_04_offline_export.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_05_release_readiness.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_api_smoke_01.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_cart_engine_03d_cases.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_catalog_products_03.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_catalog_pull_target_business_0506.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_catalog_stock_selling_assist_03j_03k.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_catalog_stock_selling_assist_extended_03j_03k.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_catalog_stock_selling_assist_no_tech_copy_03j_03k.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_catalog_stock_selling_assist_regression_03j_03k.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_catalog_stock_selling_assist_route_smokes_03j_03k.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_contextual_export_reports_03n.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_contextual_export_reports_extended_03n.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_contextual_export_reports_no_tech_copy_03n.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_contextual_export_reports_regression_03n.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_contextual_export_reports_route_smokes_03n.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_contextual_export_reports_vectors_03n.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_db_runtime_01.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_durable_sale_03.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_exports_04.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_flow_guided_sidebar_04i.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_functional_visual_cleanup_0605.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_home_view_model_03c_cases.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_http_smoke_05.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_i01_runtime.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_i02_catalogo.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_i03a_ticket_detail.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_installation_manifest_03b_03c_03d.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_license_missing_fallback.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_license_missing_fallback_260520.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_local_admin_security_01.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_mass_catalog_04b.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_mixed_payment_contract_01.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_no_filler_gate_03b_03c_03d.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_no_pc_dependency_05.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_offline_outbox_04.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_operable_release_gate_03z.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_operable_release_gate_capture_manifest_03z.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_operable_release_gate_integral_03z.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_operable_release_gate_no_placeholder_03z.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_operable_release_gate_route_graph_03z.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_operable_release_gate_vectors_03z.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_operable_release_gate_visual_tokens_03z.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_operational_gate_01.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_operational_priorities_03c_cases.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_operational_today_04.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_outbox_contract_03.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_package_integrity_05.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_package_scripts_01.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_payment_sales_returns_casebook_03e_03i.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_payment_sales_returns_flow_03e_03i.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_payment_sales_returns_regression_03e_03i.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_payment_sales_returns_route_graph_03e_03i.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_pending_offline_sync_panel_03m.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_pending_offline_sync_panel_extended_03m.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_pending_offline_sync_panel_no_tech_copy_03m.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_pending_offline_sync_panel_regression_03m.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_pending_offline_sync_panel_route_smokes_03m.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_pending_offline_sync_panel_vectors_03m.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_pos_checkout_02.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_pos_density_search_cards_05c.mjs,tablet,,.mjs,False,True,False,False,False
products/tablet/app/tools/verify_tablet_pos_touch_ui_02.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_release_standalone_05.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_returns_contextual_0506.mjs,tablet,,.mjs,False,True,False,False,False
products/tablet/app/tools/verify_tablet_route_contract_03b.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_runtime_builder_03b_cases.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_runtime_home_03b_03c_deep.mjs,tablet,,.mjs,False,False,False,False,True
products/tablet/app/tools/verify_tablet_runtime_preflight_01.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_runtime_snapshot_03b.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_sales_history_reset_01.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_screen_standard_01a.mjs,tablet,,.mjs,False,False,False,False,True
products/tablet/app/tools/verify_tablet_sell_cart_03d.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_sell_checkout_payment_04a.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_shift_cash_closure_03l.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_shift_cash_closure_cash_math_vectors_03l.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_shift_cash_closure_extended_03l.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_shift_cash_closure_no_tech_copy_03l.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_shift_cash_closure_regression_03l.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_shift_cash_closure_route_smokes_03l.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_standalone_core_closeout_02.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_standalone_full_engine_01.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_stock_movement_audit_03.mjs,tablet,,.mjs,False,False,False,False,False
products/tablet/app/tools/verify_tablet_stock_nav_hotfix_01b.mjs,tablet,,.mjs,False,False,False,False,False
